timestep,temp_air,rh,wind_dir,wind_speed,dni,dhi
4929,10.0,82,220,7.2,87,116
4930,10.0,82,220,6.2,26,170
4931,10.0,90,230,3.1,0,149
4932,11.0,82,230,2.6,16,246
4933,11.0,82,210,4.1,114,257
4934,11.7,82,190,5.1,206,224
4935,11.1,85,190,3.4,121,193
4936,10.6,88,190,1.7,143,94
4937,10.0,93,0,0.0,0,23
4938,10.0,87,180,4.1,0,0
4939,10.0,87,150,3.1,0,0
4940,10.4,88,150,3.1,0,0
4941,10.0,93,140,3.6,0,0
4942,10.0,87,130,2.6,0,0
4943,9.4,92,0,0.0,0,0
4944,9.0,93,0,0.0,0,0
4945,7.0,93,0,0.0,0,0
4946,7.6,97,0,0.0,0,0
4947,8.0,93,160,2.1,0,0
4948,8.0,93,0,0.0,0,0
4949,8.4,95,120,2.1,0,0
4950,8.0,100,70,2.6,0,0
4951,8.0,93,0,0.0,0,1
4952,8.1,95,0,0.0,45,47
4953,9.0,93,0,0.0,255,110
4954,10.0,93,120,3.6,400,153
4955,11.6,86,120,2.6,525,162
4956,12.0,88,120,4.6,600,151
4957,13.0,82,110,2.6,636,135
4958,12.6,85,120,3.1,640,113
4959,12.0,88,140,2.6,582,94
4960,12.0,88,170,4.1,425,71
4961,11.0,93,170,3.1,103,25
4962,11.0,94,160,4.1,0,0
4963,11.0,94,130,4.1,0,0
4964,11.2,93,100,3.6,0,0
4965,11.0,94,100,2.6,0,0
4966,10.0,100,150,3.6,0,0
4967,8.4,97,0,0.0,0,0
4968,10.0,93,120,2.6,0,0
4969,9.0,100,120,2.6,0,0
4970,5.0,97,310,3.1,0,0
4971,7.0,100,0,0.0,0,0
4972,8.0,100,0,0.0,0,0
4973,4.6,100,0,0.0,0,0
4974,6.0,100,0,0.0,0,0
4975,7.0,100,100,2.1,0,2
4976,9.0,100,0,0.0,0,23
4977,9.0,100,120,3.1,0,94
4978,9.0,100,160,2.1,7,181
4979,10.0,100,140,3.1,66,234
4980,11.0,94,130,3.1,97,274
4981,11.0,87,200,2.1,150,269
4982,12.6,80,300,3.1,159,250
4983,13.0,82,150,4.1,120,197
4984,11.0,94,140,4.1,142,96
4985,10.6,93,130,3.1,0,25
4986,10.0,100,130,5.1,0,0
4987,10.0,100,130,5.1,0,0
4988,10.7,97,130,2.1,0,0
4989,11.0,94,0,0.0,0,0
4990,10.0,100,0,0.0,0,0
4991,10.4,97,40,3.1,0,0
4992,10.0,100,340,2.6,0,0
4993,10.0,100,240,2.1,0,0
4994,10.8,95,210,5.7,0,0
4995,11.0,87,120,8.2,0,0
4996,11.0,87,130,8.2,0,0
4997,10.6,83,150,8.2,0,0
4998,11.0,87,150,7.2,0,0
4999,11.0,87,150,6.2,0,1
5000,11.0,86,180,5.1,45,49
5001,11.0,94,180,5.1,84,120
5002,12.0,88,190,6.7,25,174
5003,12.0,91,180,5.1,0,151
5004,12.0,82,160,5.1,0,167
5005,12.0,82,170,6.7,438,294
5006,12.0,82,180,5.1,767,81
5007,12.0,82,150,6.2,683,74
5008,12.0,76,150,6.2,511,60
5009,11.0,82,130,3.6,113,27
5010,10.0,87,130,4.1,0,0
5011,10.0,87,110,3.1,0,0
5012,10.4,83,110,4.1,0,0
5013,9.0,87,70,3.1,0,0
5014,8.0,93,80,3.1,0,0
5015,8.1,90,80,3.1,0,0
5016,8.0,93,40,4.1,0,0
5017,9.0,87,50,3.1,0,0
5018,8.4,92,40,3.1,0,0
5019,9.0,87,60,4.1,0,0
5020,8.0,93,40,3.1,0,0
5021,8.2,93,60,3.1,0,0
5022,8.0,93,50,6.2,0,0
5023,9.0,87,50,5.1,0,1
5024,9.0,93,20,4.1,0,24
5025,10.0,87,20,5.1,0,74
5026,10.0,87,350,4.1,0,120
5027,10.0,95,340,4.1,0,152
5028,11.0,94,330,5.1,0,168
5029,11.0,94,320,4.1,0,165
5030,11.0,93,310,7.2,0,144
5031,11.0,87,270,5.1,22,157
5032,11.0,87,260,3.1,56,102
5033,10.4,93,300,2.1,0,26
5034,10.0,93,0,0.0,0,0
5035,10.0,100,0,0.0,0,0
5036,9.4,97,0,0.0,0,0
5037,9.0,100,0,0.0,0,0
5038,9.0,100,340,2.6,0,0
5039,9.4,97,350,4.1,0,0
5040,9.0,100,340,4.1,0,0
5041,8.0,93,330,5.1,0,0
5042,8.0,92,330,5.7,0,0
5043,7.0,93,330,5.1,0,0
5044,7.0,93,310,5.7,0,0
5045,6.0,100,310,6.2,0,0
5046,6.0,93,320,5.1,0,0
5047,7.0,93,310,5.7,0,3
5048,7.8,93,310,6.2,234,49
5049,10.0,82,280,10.3,505,91
5050,11.0,76,270,8.8,700,82
5051,10.6,78,270,9.3,533,165
5052,11.0,76,270,10.3,596,150
5053,11.0,71,270,11.3,597,147
5054,11.2,71,250,10.8,474,184
5055,12.0,62,260,11.3,622,96
5056,11.0,62,260,13.4,509,63
5057,10.4,65,270,9.3,110,28
5058,10.4,65,270,9.3,0,0
5059,10.0,62,250,10.3,0,0
5060,10.2,63,250,11.3,0,0
5061,9.0,66,260,10.3,0,0
5062,9.0,66,260,10.3,0,0
5063,9.0,71,250,7.7,0,0
5064,8.0,76,240,7.7,0,0
5065,8.0,81,250,7.2,0,0
5066,7.0,81,250,8.2,0,0
5067,7.0,76,250,6.2,0,0
5068,7.0,81,270,7.2,0,0
5069,7.0,81,270,6.7,0,0
5070,7.0,81,270,5.9,0,0
5071,5.0,87,310,5.1,0,3
5072,8.2,79,280,6.2,238,50
5073,10.0,66,270,11.8,513,92
5074,11.0,58,270,9.8,736,75
5075,12.0,51,270,10.3,801,81
5076,13.0,44,280,5.1,852,69
5077,13.0,41,270,10.8,851,67
5078,13.2,38,280,10.3,793,77
5079,13.0,44,290,7.7,693,76
5080,12.0,50,300,7.2,510,62
5081,10.0,58,320,3.6,113,27
5082,8.8,65,330,3.1,0,0
5083,8.2,66,350,3.1,0,0
5084,7.7,66,350,2.6,0,0
5085,7.2,68,360,4.1,0,0
5086,6.6,70,360,3.6,0,0
5087,5.7,73,350,3.6,0,0
5088,4.8,77,230,3.0,0,0
5089,3.9,82,300,2.0,0,0
5090,3.2,85,270,2.1,0,0
5091,2.8,86,240,4.1,0,0
5092,2.6,86,240,5.1,0,0
5093,2.6,85,270,5.1,0,0
5094,4.0,81,230,6.1,0,0
5095,4.0,81,240,4.1,0,2
5096,5.6,69,240,5.7,61,58
5097,8.0,57,230,7.2,311,125
5098,7.0,48,230,7.7,426,177
5099,7.0,48,240,8.2,350,251
5100,7.0,52,250,6.1,551,205
5101,8.0,48,240,6.6,661,149
5102,8.5,41,270,8.7,679,110
5103,8.0,48,270,7.7,426,158
5104,8.0,57,250,5.6,240,107
5105,6.6,68,280,3.1,0,27
5106,5.0,81,330,2.0,0,0
5107,4.0,87,340,3.0,0,0
5108,3.7,84,330,3.1,0,0
5109,3.0,87,330,3.0,0,0
5110,2.0,93,290,4.6,0,0
5111,2.2,90,310,3.1,0,0
5112,2.0,93,320,2.5,0,0
5113,2.0,93,0,0.0,0,0
5114,1.4,93,0,0.0,0,0
5115,0.0,100,70,17.4,0,0
5116,1.0,93,320,2.5,0,0
5117,-0.4,88,0,0.0,0,0
5118,-0.2,92,340,3.6,0,0
5119,0.0,85,340,4.1,0,3
5120,1.2,93,360,4.1,64,59
5121,5.0,81,340,4.1,379,107
5122,8.0,71,350,4.1,550,131
5123,10.0,46,150,1.0,685,120
5124,9.0,45,0,0.0,760,100
5125,9.0,45,150,4.1,753,100
5126,9.2,46,180,4.1,662,119
5127,9.0,45,120,4.1,404,163
5128,8.0,52,130,4.1,126,115
5129,7.0,61,130,4.1,0,9
5130,6.0,81,120,1.0,0,0
5131,6.0,70,100,3.0,0,0
5132,6.0,73,90,4.1,0,0
5133,5.0,70,90,3.6,0,0
5134,6.0,70,80,3.6,0,0
5135,4.4,73,70,3.1,0,0
5136,3.0,81,60,4.6,0,0
5137,2.0,87,40,3.0,0,0
5138,2.6,83,40,5.7,0,0
5139,2.0,87,40,5.6,0,0
5140,2.0,87,50,5.1,0,0
5141,-0.2,96,30,4.6,0,0
5142,1.0,86,30,5.6,0,0
5143,1.0,93,30,4.1,0,3
5144,2.0,87,40,5.1,0,50
5145,4.0,87,40,5.1,82,137
5146,6.0,69,40,3.8,83,237
5147,8.0,57,340,2.5,178,256
5148,9.0,57,50,3.0,124,319
5149,9.0,61,150,4.1,210,260
5150,8.6,65,130,3.1,107,276
5151,8.0,57,160,3.0,139,183
5152,8.0,76,140,4.1,47,112
5153,7.0,81,130,3.0,0,22
5154,8.0,71,130,5.1,0,0
5155,8.0,87,120,3.0,0,0
5156,7.0,92,110,2.1,0,0
5157,7.0,93,130,1.5,0,0
5158,5.5,94,130,0.7,0,0
5159,4.0,100,0,0.0,0,0
5160,4.0,100,0,0.0,0,0
5161,3.0,100,0,0.0,0,0
5162,3.0,100,0,0.0,0,0
5163,0.0,100,0,0.0,0,0
5164,0.0,92,0,0.0,0,0
5165,-1.0,100,0,0.0,0,0
5166,-1.0,100,0,0.0,0,0
5167,8.0,71,130,5.1,0,2
5168,1.2,96,0,0.0,37,59
5169,4.6,88,0,0.0,107,150
5170,8.0,100,0,0.0,74,200
5171,10.2,76,0,0.0,0,152
5172,10.0,82,140,3.0,262,278
5173,10.0,82,160,4.1,547,192
5174,9.2,86,180,4.1,636,127
5175,8.0,93,180,3.0,463,138
5176,7.0,100,140,2.5,248,101
5177,7.1,95,0,0.0,0,28
5178,6.0,100,0,0.0,0,0
5179,3.0,100,0,0.0,0,0
5180,2.6,100,0,0.0,0,0
5181,2.0,87,0,0.0,0,0
5182,2.0,87,0,0.0,0,0
5183,1.2,100,0,0.0,0,0
5184,1.0,100,350,3.0,0,0
5185,2.0,100,10,4.1,0,0
5186,3.0,97,10,4.1,0,0
5187,3.0,100,360,5.1,0,0
5188,3.0,93,360,4.1,0,0
5189,3.0,97,360,4.1,0,0
5190,2.0,100,360,5.1,0,0
5191,3.0,93,50,2.5,0,3
5192,3.8,94,10,4.1,84,61
5193,8.0,87,350,4.1,381,111
5194,11.0,71,340,4.1,551,135
5195,14.4,54,320,4.1,681,124
5196,15.0,55,290,3.0,731,116
5197,16.0,42,330,4.1,706,122
5198,16.2,45,360,4.1,404,208
5199,14.1,56,180,4.1,287,170
5200,12.0,67,130,4.1,96,116
5201,11.0,77,100,4.1,0,23
5202,10.0,82,80,3.0,0,0
5203,9.0,87,100,3.0,0,0
5204,8.0,92,70,2.6,0,0
5205,8.0,87,50,5.6,0,0
5206,8.0,87,50,5.1,0,0
5207,8.1,84,60,4.6,0,0
5208,7.0,93,40,4.6,0,0
5209,6.0,93,40,5.1,0,0
5210,5.8,91,30,4.6,0,0
5211,6.0,93,20,6.1,0,0
5212,6.0,93,30,6.1,0,0
5213,6.0,100,30,6.4,0,0
5214,6.0,93,40,6.6,0,0
5215,7.0,93,40,6.1,0,3
5216,6.0,93,30,6.1,27,59
5217,8.0,87,30,7.7,173,146
5218,13.0,67,40,4.6,343,184
5219,17.0,58,30,6.2,426,212
5220,20.0,53,30,6.1,573,183
5221,21.0,56,30,7.7,660,140
5222,22.0,57,30,9.2,642,123
5223,22.0,57,30,9.2,518,121
5224,21.0,56,30,7.2,283,103
5225,19.8,65,30,5.1,6,34
5226,18.0,83,50,10.2,0,0
5227,17.0,72,40,8.2,0,0
5228,16.4,79,50,10.3,0,0
5229,16.0,82,40,11.3,0,0
5230,15.0,88,40,6.1,0,0
5231,16.6,80,30,8.2,0,0
5232,17.0,82,30,9.2,0,0
5233,18.0,77,20,11.3,0,0
5234,18.0,77,20,11.8,0,0
5235,19.0,73,10,13.3,0,0
5236,20.0,68,10,11.8,0,0
5237,19.4,75,10,13.4,0,0
5238,19.0,73,280,13.3,0,0
5239,13.0,94,220,13.3,0,1
5240,11.0,95,210,5.1,0,24
5241,10.5,93,220,8.2,0,74
5242,10.0,100,210,7.7,0,121
5243,11.0,77,230,10.3,0,156
5244,10.0,100,230,11.3,116,271
5245,10.0,82,210,10.2,272,274
5246,10.8,79,250,11.3,414,205
5247,10.5,79,250,10.2,470,136
5248,10.3,78,240,10.2,310,98
5249,10.0,76,240,8.2,15,35
5250,9.0,76,290,6.6,0,0
5251,10.0,66,240,9.2,0,0
5252,9.0,75,260,10.3,0,0
5253,9.0,71,250,9.2,0,0
5254,9.0,66,240,9.2,0,0
5255,9.0,61,220,11.3,0,0
5256,8.0,66,240,10.2,0,0
5257,8.0,61,240,9.2,0,0
5258,7.8,59,240,12.9,0,0
5259,7.0,66,230,11.3,0,0
5260,7.0,66,210,12.8,0,0
5261,7.0,70,240,10.2,0,0
5262,7.0,70,240,10.2,0,0
5263,7.0,70,220,10.2,0,5
5264,7.4,82,220,10.3,99,66
5265,8.0,71,230,10.2,381,119
5266,9.0,53,220,8.2,539,151
5267,9.4,66,210,7.2,690,125
5268,9.0,61,220,8.2,749,114
5269,10.0,57,240,6.1,743,113
5270,9.6,59,240,6.2,679,118
5271,9.0,61,210,4.1,522,130
5272,9.0,61,200,4.1,317,100
5273,7.0,68,210,2.1,20,36
5274,6.0,75,180,2.5,0,0
5275,6.0,75,0,0.0,0,0
5276,5.8,75,0,0.0,0,0
5277,4.0,87,0,0.0,0,0
5278,4.0,87,0,0.0,0,0
5279,2.4,90,0,0.0,0,0
5280,3.0,87,0,0.0,0,0
5281,2.0,93,70,3.0,0,0
5282,1.6,86,70,3.1,0,0
5283,0.0,92,360,2.5,0,0
5284,1.0,93,30,3.6,0,0
5285,0.0,92,50,5.1,0,0
5286,1.0,86,50,6.1,0,0
5287,1.0,93,50,6.1,0,5
5288,3.0,84,30,6.2,92,70
5289,5.0,81,50,6.1,387,120
5290,9.0,53,30,7.7,542,152
5291,10.8,43,30,5.7,662,147
5292,12.0,50,20,9.2,751,114
5293,14.0,41,30,9.2,757,107
5294,14.0,45,30,8.7,676,122
5295,14.0,51,40,5.1,520,132
5296,13.0,54,40,6.1,317,101
5297,13.0,58,70,4.1,24,37
5298,10.0,87,150,2.5,0,0
5299,11.0,71,70,4.1,0,0
5300,10.0,72,70,3.1,0,0
5301,10.0,82,110,4.1,0,0
5302,10.0,82,100,4.6,0,0
5303,9.8,87,100,4.1,0,0
5304,10.0,87,110,4.1,0,0
5305,10.0,87,120,4.1,0,0
5306,10.0,87,120,3.0,0,0
5307,10.0,87,100,3.0,0,0
5308,9.0,100,120,2.0,0,0
5309,9.4,95,120,2.1,0,0
5310,9.0,93,0,0.0,0,0
5311,9.0,100,0,0.0,0,2
5312,9.4,95,0,0.0,0,27
5313,10.0,87,0,0.0,0,77
5314,12.0,82,0,0.0,0,125
5315,14.8,66,210,4.1,0,160
5316,14.0,72,230,4.1,0,176
5317,13.6,71,180,4.1,0,173
5318,13.2,72,210,6.2,0,150
5319,19.0,52,220,5.1,0,110
5320,10.0,87,240,3.0,0,59
5321,9.8,95,250,4.1,0,12
5322,9.0,100,240,5.1,0,0
5323,9.0,100,250,5.1,0,0
5324,9.4,97,260,4.1,0,0
5325,9.0,100,280,3.0,0,0
5326,9.0,100,290,3.0,0,0
5327,10.0,95,260,5.7,0,0
5328,10.0,93,260,5.1,0,0
5329,9.0,100,250,5.1,0,0
5330,9.5,99,240,5.7,0,0
5331,9.0,100,240,6.6,0,0
5332,9.0,100,230,6.1,0,0
5333,9.2,97,230,8.2,0,0
5334,9.0,100,230,9.2,0,0
5335,9.0,100,230,7.7,0,2
5336,9.8,93,240,7.7,0,27
5337,10.0,87,230,6.1,3,121
5338,11.0,82,230,6.1,77,215
5339,11.2,77,230,8.2,181,271
5340,11.0,76,210,9.2,289,280
5341,12.0,58,200,5.1,381,253
5342,12.4,61,230,8.2,441,201
5343,12.0,58,240,6.1,486,139
5344,12.0,58,250,5.1,326,101
5345,10.0,72,230,4.1,32,39
5346,9.0,76,260,3.0,0,0
5347,7.0,81,330,3.0,0,0
5348,6.4,86,330,3.1,0,0
5349,6.0,87,340,4.1,0,0
5350,5.0,100,340,4.1,0,0
5351,5.0,97,330,4.1,0,0
5352,5.0,100,330,4.1,0,0
5353,5.0,93,330,4.1,0,0
5354,4.4,97,330,4.1,0,0
5355,4.0,100,320,4.1,0,0
5356,3.0,100,300,4.1,0,0
5357,3.0,97,310,3.1,0,0
5358,4.0,100,290,4.1,0,0
5359,4.0,100,300,3.0,0,6
5360,6.8,97,340,1.0,115,73
5361,9.4,79,240,0.5,392,125
5362,12.0,76,200,1.0,569,141
5363,14.0,54,280,1.0,695,130
5364,15.0,55,280,1.5,744,121
5365,16.0,51,280,4.1,738,120
5366,15.4,52,280,5.1,677,124
5367,15.0,51,290,5.1,549,124
5368,14.0,51,280,5.1,313,106
5369,11.8,59,280,4.1,1,39
5370,10.0,76,280,3.0,0,0
5371,10.0,66,0,0.0,0,0
5372,8.6,75,260,3.1,0,0
5373,6.0,87,260,4.1,0,0
5374,7.0,87,260,3.6,0,0
5375,5.6,91,260,3.1,0,0
5376,6.0,87,260,4.1,0,0
5377,5.0,93,260,4.6,0,0
5378,5.2,86,260,5.1,0,0
5379,5.0,93,260,4.1,0,0
5380,5.0,93,260,5.1,0,0
5381,5.2,91,310,5.1,0,0
5382,5.0,87,310,5.1,0,0
5383,5.0,87,310,5.4,0,5
5384,7.2,81,310,5.8,10,67
5385,9.6,74,310,6.1,20,156
5386,12.0,71,290,6.1,5,200
5387,14.2,61,270,8.2,1,165
5388,15.0,51,270,9.2,14,274
5389,15.0,48,250,7.2,102,291
5390,14.0,55,230,7.2,144,279
5391,11.0,71,190,4.1,162,222
5392,11.0,82,160,5.1,175,120
5393,10.0,82,170,4.1,2,40
5394,9.0,93,140,3.0,0,0
5395,9.0,93,130,4.1,0,0
5396,8.8,92,130,5.1,0,0
5397,9.0,93,130,6.1,0,0
5398,7.0,100,120,7.2,0,0
5399,7.0,100,100,5.1,0,0
5400,7.0,100,110,4.1,0,0
5401,6.0,100,100,5.1,0,0
5402,6.2,97,110,3.1,0,0
5403,6.0,100,120,4.1,0,0
5404,6.0,100,90,4.1,0,0
5405,6.2,100,90,2.6,0,0
5406,6.0,100,110,3.0,0,0
5407,6.0,100,90,4.1,0,2
5408,6.4,100,90,2.6,0,30
5409,7.0,100,130,2.5,116,218
5410,12.0,71,80,3.0,536,163
5411,13.8,61,30,5.1,693,134
5412,13.0,77,130,5.1,737,127
5413,12.0,82,120,5.1,730,126
5414,12.0,82,130,5.7,686,120
5415,13.0,77,130,5.1,543,128
5416,13.0,77,130,5.1,325,107
5417,13.0,77,60,4.1,44,42
5418,12.0,76,60,5.1,0,1
5419,11.0,76,50,4.1,0,0
5420,10.0,89,50,3.6,0,0
5421,9.0,87,60,4.6,0,0
5422,8.0,93,70,4.1,0,0
5423,8.0,90,60,4.1,0,0
5424,8.0,87,60,3.6,0,0
5425,7.5,90,60,4.1,0,0
5426,7.0,92,60,4.6,0,0
5427,6.5,93,60,3.6,0,0
5428,6.0,93,60,3.0,0,0
5429,5.6,95,70,4.1,0,0
5430,6.0,65,60,4.1,0,0
5431,6.0,93,60,4.1,0,8
5432,8.6,87,50,7.2,135,77
5433,12.0,71,40,7.2,401,129
5434,15.0,63,30,9.2,579,144
5435,16.0,59,30,10.2,691,136
5436,18.0,52,50,8.2,743,127
5437,18.0,49,20,10.2,740,124
5438,18.4,50,50,10.3,671,132
5439,18.0,52,40,9.2,551,128
5440,18.0,52,40,7.2,330,108
5441,17.0,55,50,5.1,48,43
5442,14.0,67,40,4.1,0,1
5443,13.0,72,60,6.1,0,0
5444,12.6,76,70,6.2,0,0
5445,12.0,76,70,5.1,0,0
5446,11.0,82,60,5.1,0,0
5447,11.0,86,70,3.1,0,0
5448,11.0,87,60,4.1,0,0
5449,10.0,93,50,6.1,0,0
5450,10.6,86,50,7.2,0,0
5451,10.0,87,40,5.1,0,0
5452,10.0,87,60,5.1,0,0
5453,10.0,88,70,3.1,0,0
5454,10.0,87,40,5.1,0,0
5455,10.0,87,60,4.1,0,8
5456,11.0,77,50,5.1,0,32
5457,14.0,63,20,6.1,109,160
5458,15.0,72,340,5.1,330,227
5459,17.0,63,360,5.1,569,194
5460,19.0,60,360,3.0,715,139
5461,20.0,60,360,4.1,728,129
5462,21.0,56,360,3.0,687,121
5463,18.0,64,120,4.1,559,124
5464,17.1,70,120,2.8,313,115
5465,16.2,77,120,1.5,0,15
5466,13.0,88,120,3.0,0,1
5467,12.0,94,110,3.0,0,0
5468,12.6,89,110,2.1,0,0
5469,11.0,94,0,0.0,0,0
5470,11.0,94,0,0.0,0,0
5471,11.2,97,0,0.0,0,0
5472,10.0,100,0,0.0,0,0
5473,9.0,100,30,3.0,0,0
5474,9.2,97,10,4.1,0,0
5475,8.0,100,350,4.1,0,0
5476,8.0,100,270,4.1,0,0
5477,8.0,100,280,2.1,0,0
5478,8.0,100,320,2.0,0,0
5479,9.0,100,0,0.0,0,9
5480,11.6,97,0,0.0,174,73
5481,14.0,88,0,0.0,396,134
5482,16.0,77,0,0.0,599,136
5483,16.8,70,180,4.1,704,130
5484,17.0,68,180,5.1,741,129
5485,16.0,72,190,6.1,734,128
5486,16.0,71,160,4.1,686,125
5487,15.0,77,170,5.1,561,125
5488,14.0,82,170,3.0,315,116
5489,13.2,87,160,2.6,41,47
5490,12.0,94,160,2.0,0,1
5491,12.0,94,0,0.0,0,0
5492,11.1,99,0,0.0,0,0
5493,11.0,98,0,0.0,0,0
5494,11.0,100,120,2.5,0,0
5495,10.2,100,150,2.6,0,0
5496,10.0,100,140,2.0,0,0
5497,10.0,100,0,0.0,0,0
5498,9.4,100,0,0.0,0,0
5499,7.0,100,0,0.0,0,0
5500,8.4,100,0,0.0,0,0
5501,9.9,100,160,3.1,0,0
5502,10.0,100,180,5.1,0,0
5503,10.0,100,180,3.0,0,3
5504,9.8,100,160,4.1,0,34
5505,10.0,93,160,4.1,0,88
5506,10.0,100,130,3.0,0,137
5507,10.4,100,150,8.2,0,172
5508,11.0,100,170,4.1,2,187
5509,10.0,100,180,4.1,1,184
5510,10.0,100,140,3.0,0,160
5511,10.0,100,130,3.0,0,119
5512,10.0,93,130,4.1,0,66
5513,9.6,100,160,5.1,0,16
5514,10.0,100,130,3.0,0,0
5515,9.0,100,160,3.0,0,0
5516,8.8,100,120,4.1,0,0
5517,9.0,100,150,3.0,0,0
5518,9.0,100,130,4.1,0,0
5519,9.0,100,130,4.1,0,0
5520,9.0,100,0,0.0,0,0
5521,9.0,100,0,0.0,0,0
5522,9.2,100,0,0.0,0,0
5523,9.0,100,0,0.0,0,0
5524,9.0,100,0,0.0,0,0
5525,9.0,100,340,2.1,0,0
5526,9.0,100,0,0.0,0,0
5527,9.0,100,360,2.5,0,3
5528,8.8,98,340,2.1,0,35
5529,10.0,100,20,3.0,6,136
5530,11.4,97,140,5.1,82,233
5531,12.8,96,350,3.1,175,295
5532,14.0,94,290,4.1,129,324
5533,13.0,94,190,5.1,85,313
5534,13.0,88,190,5.1,71,246
5535,12.0,94,190,4.1,10,181
5536,11.0,100,160,3.0,0,87
5537,10.6,97,120,3.1,0,17
5538,10.0,100,140,3.0,0,0
5539,10.0,100,110,3.0,0,0
5540,9.4,100,110,3.1,0,0
5541,10.0,100,110,4.1,0,0
5542,10.0,100,70,4.1,0,0
5543,10.2,100,0,0.0,0,0
5544,9.0,100,0,0.0,0,0
5545,7.0,100,30,3.0,0,0
5546,8.2,100,30,3.1,0,0
5547,8.0,100,30,4.1,0,0
5548,9.0,93,20,5.1,0,0
5549,9.0,93,10,5.1,0,0
5550,9.0,93,20,5.1,0,0
5551,9.0,100,20,5.1,0,11
5552,10.0,100,20,4.1,157,86
5553,13.0,88,30,4.1,409,139
5554,16.0,77,10,6.1,608,138
5555,19.0,64,20,6.1,708,134
5556,20.0,56,30,5.1,746,132
5557,22.0,46,10,5.1,737,133
5558,22.0,44,40,6.2,696,125
5559,22.0,43,20,7.2,563,131
5560,19.0,64,100,4.1,322,119
5561,17.0,70,90,4.1,49,50
5562,16.0,72,50,5.1,0,1
5563,16.0,68,50,7.7,0,0
5564,14.6,74,50,7.2,0,0
5565,13.0,88,40,6.6,0,0
5566,13.0,82,40,5.6,0,0
5567,11.8,86,30,6.7,0,0
5568,12.0,82,30,8.2,0,0
5569,11.0,87,50,7.2,0,0
5570,10.7,92,50,6.7,0,0
5571,11.0,82,50,5.1,0,0
5572,9.0,100,60,4.1,0,0
5573,9.2,96,60,4.6,0,0
5574,9.0,93,70,4.1,0,0
5575,10.0,93,80,4.1,0,12
5576,12.4,85,70,7.7,161,88
5577,15.0,72,70,7.7,417,139
5578,17.0,63,50,7.7,591,152
5579,19.1,60,50,8.7,712,134
5580,20.0,60,50,8.7,743,134
5581,21.0,78,50,8.7,758,114
5582,21.6,58,60,10.3,691,127
5583,21.0,60,60,7.7,567,128
5584,20.0,64,60,7.7,322,121
5585,19.0,68,60,7.7,51,51
5586,17.0,72,60,8.2,0,1
5587,16.0,77,60,11.3,0,0
5588,16.0,77,70,12.8,0,0
5589,15.0,77,70,12.8,0,0
5590,15.0,82,60,14.4,0,0
5591,14.4,83,60,15.4,0,0
5592,14.0,88,50,12.8,0,0
5593,14.0,82,60,15.4,0,0
5594,14.0,83,50,12.9,0,0
5595,14.0,82,50,12.8,0,0
5596,14.0,88,50,12.8,0,0
5597,13.8,89,40,10.3,0,0
5598,15.0,88,40,9.2,0,0
5599,15.0,88,50,8.2,0,7
5600,15.0,88,30,6.2,0,38
5601,15.0,88,30,5.1,0,93
5602,15.0,94,50,8.2,0,143
5603,15.0,100,300,4.1,1,176
5604,15.0,100,0,0.0,2,192
5605,15.0,77,30,4.1,2,188
5606,16.0,82,70,3.0,0,165
5607,16.0,94,360,4.1,0,123
5608,17.0,88,280,5.1,0,69
5609,15.4,90,270,7.2,0,43
5610,14.2,91,270,7.4,0,1
5611,13.0,94,240,7.7,0,0
5612,12.6,89,240,6.2,0,0
5613,12.0,94,240,5.6,0,0
5614,12.0,94,240,6.1,0,0
5615,10.8,95,260,5.1,0,0
5616,11.0,94,230,5.6,0,0
5617,10.0,100,250,6.1,0,0
5618,10.0,100,240,5.6,0,0
5619,10.0,87,250,6.1,0,0
5620,9.0,87,270,5.1,0,0
5621,11.0,77,260,6.7,0,0
5622,12.0,67,250,12.3,0,0
5623,12.0,76,240,10.2,0,13
5624,14.0,57,240,6.2,175,92
5625,15.0,51,290,10.2,435,140
5626,16.0,48,240,10.2,610,150
5627,16.0,48,240,10.2,715,142
5628,16.0,48,240,10.2,765,131
5629,15.0,51,290,9.2,757,130
5630,16.0,48,260,9.2,714,124
5631,16.0,45,220,6.1,586,128
5632,15.0,55,220,5.1,354,116
5633,13.4,65,180,3.1,78,51
5634,13.0,67,0,0.0,0,2
5635,12.0,67,0,0.0,0,0
5636,9.6,80,350,4.1,0,0
5637,10.0,76,350,3.0,0,0
5638,9.0,81,350,3.0,0,0
5639,9.2,81,360,2.6,0,0
5640,8.0,87,360,2.5,0,0
5641,8.0,81,360,4.1,0,0
5642,7.2,86,360,4.1,0,0
5643,7.0,87,360,4.1,0,0
5644,7.0,87,350,4.1,0,0
5645,6.6,92,350,4.1,0,0
5646,6.0,100,340,4.1,0,0
5647,8.0,87,340,3.0,0,14
5648,10.6,88,310,2.1,178,94
5649,16.0,68,300,2.0,429,143
5650,19.0,49,250,4.1,605,154
5651,19.4,47,250,4.1,709,146
5652,20.0,40,300,4.1,763,133
5653,20.0,46,180,2.0,750,134
5654,19.0,47,180,4.6,708,127
5655,17.5,56,180,4.4,576,133
5656,16.0,63,130,4.1,337,123
5657,14.2,77,100,2.1,80,52
5658,13.0,77,0,0.0,0,2
5659,12.0,82,0,0.0,0,0
5660,12.0,76,0,0.0,0,0
5661,11.0,76,0,0.0,0,0
5662,11.0,76,0,0.0,0,0
